anime_id,title,type,source,score,genre,episode
9917,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,Movie,Game,6.85,"Adventure, Comedy, Drama, Fantasy, Kids",1
36956,Jewelry The Animation,OVA,Manga,6.38,"Hentai, Romance",1
35626,Yao Shen Ji,ONA,Novel,7.5,"Action, Adventure, Demons, Romance, Martial Arts, Fantasy",40
32254,Ijigen Gattai Mojibakeru Z,ONA,Other,5,"Game, Kids",1
23659,Hi no Tori: Hagoromo-hen,Movie,Unknown,6.48,Drama,1
36654,Tsukumogami Kashimasu,TV,Novel,0,"Comedy, Demons, Historical, Slice of Life, Supernatural",0
34324,Chiryokumaru,ONA,Original,5.14,Action,1
5710,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,Movie,Unknown,7.53,Comedy,1
28825,Himouto! Umaru-chan,TV,Manga,7.4,"Comedy, School, Seinen, Slice of Life",12
27839,Ticonderonga no Iru Umi,OVA,Unknown,8,"Kids, Historical, Drama",1
6964,Yuu☆Yuu☆Hakusho Picture Drama,Special,Manga,6.79,"Action, Martial Arts, Comedy, Demons, Shounen",1
9172,Kaitei Sanman Mile,Movie,Unknown,6.07,"Adventure, Fantasy",1
21409,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,Music,Game,7.02,Music,1
20431,Hoozuki no Reitetsu,TV,Manga,7.85,"Comedy, Demons, Supernatural, Fantasy, Seinen",13
32136,Narara Superboard,TV,Manga,5.71,"Action, Adventure, Comedy",54
30481,Ginga Tetsudou 999 for Planetarium,Movie,Unknown,6.42,"Adventure, Space, Drama, Sci-Fi",1
17563,Koutetsu no Vendetta Episode 0,ONA,Unknown,6.02,"Action, Mecha, Military, Sci-Fi",1
13535,Binbougami ga!,TV,Manga,7.83,"Comedy, Parody, Shounen, Supernatural",13
9812,Bit the Cupid,TV,Unknown,5.21,Comedy,48
30385,Valkyrie Drive: Mermaid,TV,Original,6.3,"Action, Ecchi, Fantasy, Shoujo Ai",12
262,Happy☆Lesson: The Final,OVA,Manga,6.92,"Comedy, Harem, Romance, School",3
19613,New Initial D Movie: Legend 1 - Kakusei,Movie,Manga,7.91,"Action, Cars, Seinen, Sports",1
35411,Hortensia Saga: Aoi no Kishidan,ONA,Game,6.33,"Game, Fantasy",0
25661,Mikan Enikki Specials,Special,Manga,6.51,"Slice of Life, Comedy, Shoujo",2
705,Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,Movie,Unknown,4.79,"Adventure, Magic, Comedy, Sci-Fi",1
6182,Maihime,OVA,Unknown,6.95,"Historical, Drama, Romance",1
7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,Movie,Manga,6.37,"Comedy, Sci-Fi, Shounen",1
7290,Cyborg 009: Kaijuu Sensou,Movie,Unknown,6.12,"Action, Adventure, Sci-Fi",1
33192,Robot Town Sagami 2028,ONA,Original,6.26,Drama,1
22113,Kyoukaisenjou no Horizon Specials,ONA,Unknown,6.46,"Comedy, Fantasy, School",4
33392,Gakuen Handsome,TV,Game,6.44,"Comedy, Parody, School, Shounen Ai",12
5602,Navia Dratp,ONA,Other,4.86,Fantasy,5
35453,Tobidase!! Buddy-kun,ONA,Original,5.07,"Game, Parody",4
36734,(a long day of) Mr. Calpaccio,Movie,Original,2.64,Dementia,1
37067,Yume no Tochuu de,Music,Original,4.08,"Kids, Music",1
36936,Mirai no Mirai,Movie,Original,0,"Adventure, Drama, Fantasy",1
12637,"Mogyutto ""Love"" de Sekkinchuu!",Music,Music,7.32,Music,1
21039,Gatchaman Crowds Insight,TV,Original,7.4,"Adventure, Sci-Fi",12
7135,Mahou Sensei Negima! Anime Final,Movie,Manga,6.88,"Adventure, Magic, Supernatural",1
33312,Color Noise,ONA,Original,4.64,Dementia,1
10101,Shoujo Senki Brain Jacker,OVA,Visual novel,5.83,"Hentai, Supernatural",2
1422,Lupin III: $1 Money Wars,Special,Unknown,7.3,"Action, Adventure, Mystery, Comedy, Seinen",1
29457,Tenrankai de Atta Onnanoko,Music,Music,5.3,"Kids, Music",1
2790,Oira Sukeban,OVA,Manga,5.46,"Comedy, Ecchi, School",1
32255,Ashita Kirarin,OVA,Original,5.94,"Drama, Kids",1
13465,Little Charo: Touhoku-hen,TV,Unknown,5.38,Kids,12
35840,Hataraku Saibou,ONA,Manga,6.33,Sci-Fi,1
21663,Last Orders,Special,Original,5.72,"Action, Samurai, Sci-Fi",1
16694,Sankarea: Wagahai mo... Zombie de Aru...,Special,Manga,7.36,"Comedy, Horror, Supernatural, Romance, Ecchi, Shounen",1
24803,Tobidasu Ehon 3D,Movie,Unknown,5.17,Kids,1
4789,ef: A Tale of Melodies.,TV,Visual novel,8.12,"Mystery, Supernatural, Drama, Romance",12
8366,Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,Movie,Manga,6.82,"Slice of Life, Comedy, Ecchi, School, Seinen",1
1205,Aru Tabibito no Nikki,ONA,Original,7.23,"Adventure, Fantasy",6
7262,Kagirohi: Shaku Kei,OVA,Visual novel,6.1,Hentai,2
29475,Straw-saurus Neo,Special,Unknown,5.55,"Adventure, Fantasy, Kids, Sci-Fi",1
7059,Black★Rock Shooter (OVA),OVA,Other,7.21,"Action, Slice of Life, Drama, School",1
25057,Kaba Enchou no Doubutsuen Nikki,Special,Unknown,6.33,"Kids, Comedy, Drama",1
37343,Working Boys,TV,Original,0,Kids,0
4058,Makyou Gaiden Le Deus,OVA,Unknown,5.69,"Action, Adventure, Mecha, Sci-Fi",1
31560,Miss Monochrome: The Animation 3,TV,Original,6.63,"Comedy, Music, Slice of Life",13
34086,Tales of Zestiria the X 2nd Season,TV,Game,7.44,"Action, Adventure, Magic, Fantasy",13
36569,Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,ONA,Other,6.31,"Comedy, Parody",10
37571,Senjuushi,TV,Game,0,"Action, Military",0
8574,Aoi Taiken,OVA,Unknown,4.82,Hentai,2
2753,Ushiro no Shoumen Daare,Movie,Novel,7.91,"Historical, Drama",1
29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice & Fiction",Special,Light novel,5.89,"Police, Supernatural, Mystery",1
6823,Omocha Bako Series Dai 3 Wa: Ehon 1936-nen,Movie,Other,4.77,Fantasy,1
37013,Sex: Prologue,OVA,Manga,0,Drama,1
18357,Sore Ike! Anpanman: Tobase! Kibou no Handkerchief,Movie,Unknown,5.41,"Comedy, Fantasy, Kids",1
3652,Higurashi no Naku Koro ni Rei,OVA,Visual novel,7.53,"Mystery, Comedy, Psychological, Supernatural, Thriller",5
31621,Ooyasan wa Shishunki!,TV,4-koma manga,6.62,"Comedy, Slice of Life",12
8228,Jigoku Sensei Nube: Gozen 0 toki Nube Shisu!,Movie,Unknown,6.84,"Adventure, Comedy, Horror, Supernatural, School, Shounen",1
11841,Qin Shi Ming Yue: Ye Jin Tianming,TV,Novel,7.11,"Action, Historical, Martial Arts, Fantasy",18
15951,Amagami SS+ Plus Picture Drama,Special,Visual novel,6.62,Romance,2
13207,Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,TV,Unknown,5.87,"Comedy, Historical, Parody",9
31965,Ba La La Xiao Mo Xian Zhi: Qiji Wubu,TV,Original,5.42,"Comedy, Magic, Shoujo",52
12685,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,OVA,Original,6.51,"Comedy, Parody, Fantasy",1
17811,Kyoto Animation: Hassou-hen,Special,Original,5.64,Fantasy,1
35946,Nanatsu no Taizai Movie: Tenkuu no Torawarebito,Movie,Unknown,0,"Action, Adventure, Supernatural, Magic, Fantasy, Shounen",1
30649,Shin Atashin&#039;chi,TV,Manga,7.2,"Slice of Life, Comedy",26
2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,OVA,Unknown,6.17,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",2
24501,Inui-san!,OVA,4-koma manga,4.83,"Comedy, Shoujo",0
36113,Love,Music,Original,3.27,Music,1
34662,Fate/Apocrypha,TV,Light novel,7.19,"Action, Supernatural, Drama, Magic, Fantasy",25
1958,Wish,Music,Manga,6.68,"Music, Shoujo",1
10191,Katte ni Kaizou,OVA,Manga,6.99,"Comedy, Parody, School, Sci-Fi, Shounen",6
16910,Namiuchigiwa no Muromi-san,TV,Manga,7.03,"Comedy, Fantasy, Slice of Life",13
6511,Beast Wars Neo,TV,Unknown,6.63,"Action, Adventure, Mecha, Shounen, Super Power",35
1962,Chikyuu Bouei Kazoku,TV,Original,6.66,"Action, Sci-Fi, Comedy, Drama",13
2405,Hello! Lady Lynn,TV,Manga,7.78,Drama,36
12049,Fairy Tail Movie 1: Houou no Miko,Movie,Manga,7.63,"Action, Adventure, Fantasy, Magic, Comedy, Shounen",1
3444,The☆Ultraman,TV,Other,6.52,"Action, Sci-Fi, Space, Super Power",50
6065,Lemon Angel YJ-ban,OVA,Manga,5.88,"Romance, School",2
18353,Hadakya no Otonosama,ONA,Unknown,3.34,"Kids, Slice of Life",2
159,Boukyaku no Senritsu,TV,Manga,6.4,"Adventure, Fantasy, Horror, Mecha, Psychological, Sci-Fi, Shounen, Space, Supernatural",24
20123,Kappamaki,TV,Unknown,5.09,"Comedy, Slice of Life",130
10417,Gyo,OVA,Manga,5.61,Horror,1
20183,Manga Ijin Monogatari,TV,Unknown,6.35,Historical,46
22673,Kuroko no Basket 2nd Season NG-shuu,Special,Manga,7.91,"Comedy, Sports",9
1185,Battle Athletess Daiundoukai,OVA,Original,6.6,"Action, Comedy, Ecchi, Sci-Fi, Shounen, Space, Sports",6
11079,Kill Me Baby,TV,4-koma manga,6.94,"Comedy, School, Seinen",13
2512,Detective Conan OVA 02: 16 Suspects,OVA,Manga,7.42,"Adventure, Mystery, Comedy, Police, Shounen",1
30999,Ningen no Uta,OVA,Unknown,5.25,"Drama, Kids",1
2484,Gear Fighter Dendoh,TV,Unknown,7.28,"Action, Adventure, Mecha, School, Sci-Fi, Space",38
20005,Pinch to Punch,TV,Unknown,6.43,Comedy,156
34719,the FLY BanD!,Special,Original,4.4,Music,1
2328,Kyouhaku II (Second): Mou Hitotsu no Ashita The Animation,OVA,Visual novel,6.23,Hentai,3
29493,Kyouryou Pikora,Special,Unknown,4,"Kids, Adventure",1
17655,Mobile Suit Gundam AGE: Memory of Eden,OVA,Unknown,6.72,"Action, Mecha, Military, Sci-Fi, Drama",2
23583,Akage no Anne Specials,Special,Unknown,6.25,"Drama, Historical, Kids, Shoujo, Slice of Life",2
27723,Kasumin 2nd Season,TV,Unknown,5.89,"Kids, Fantasy",26
949,Top wo Nerae! Gunbuster,OVA,Original,7.94,"Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space",6
29711,Countdown,Movie,Unknown,4.61,Dementia,1
33863,Cakes,ONA,Original,3.63,Comedy,1
474,Macross Plus,OVA,Original,7.79,"Drama, Mecha, Military, Romance, Sci-Fi, Space",4
21275,Yawaraka Sensha,ONA,Unknown,4.3,Comedy,53
4794,Pokemon: Pikachu no Dokidoki Kakurenbo,Movie,Game,6.59,"Adventure, Comedy, Fantasy, Kids",1
1779,Bakunyuu Shimai,OVA,Original,6.31,Hentai,2
33034,Kiniro Mosaic: Pretty Days,Movie,4-koma manga,7.58,"Slice of Life, Comedy, School, Seinen",1
19981,Shisukon Ouji,TV,Manga,6.57,Adventure,14
343,Tsukuyomi: Moon Phase,TV,Manga,7.1,"Comedy, Romance, Vampire, Fantasy, Seinen",25
9793,Senjou no Valkyria 3: Tagatame no Juusou,OVA,Game,7.38,"Action, Military, Fantasy",2
29101,Grisaia no Kajitsu Specials,Special,Visual novel,6.99,Ecchi,6
29744,Seishun Midnight Runners: Shiosai,Music,Music,5.41,Music,1
28717,Luigi&#039;s Toy Adventure,ONA,Game,5.38,Adventure,1
25519,Yuuki Yuuna wa Yuusha de Aru,TV,Original,7.47,"Slice of Life, Psychological, Drama, Magic, Fantasy",12
24227,Nisekoi OVA,OVA,Manga,7.52,"Comedy, Harem, Romance, School, Shounen",3
5603,Shin Ringetsu,OVA,Visual novel,6.62,"Drama, Hentai, Supernatural",2
2052,Nozomi Witches,OVA,Manga,6.4,"Romance, Sports",3
11919,Zoku Attacker You! Kin Medal e no Michi,TV,Unknown,6.19,"Sports, Romance",52
7750,DigiGirl Pop!: Strawberry & Pop Mix Flavor,TV,Unknown,6.17,"Comedy, Sci-Fi",26
34235,Pittanko! Nekozakana,TV,Original,5.75,"Comedy, Kids",50
16818,Eunhahamdae Jiguho,Movie,Unknown,4.59,"Action, Kids, Adventure, Space, Sci-Fi",1
35770,Hungry Days: Aoharu ka yo.,Special,Other,5.85,"Slice of Life, Magic, Romance",6
4705,Tengen Toppa Gurren Lagann: Parallel Works,Music,Original,7.23,Music,8
2049,Kouryuu Densetsu Villgust,OVA,Game,6.17,"Action, Adventure, Comedy, Fantasy, Romance",2
632,Mahoromatic End Year Special,Special,Manga,7.03,"Ecchi, Romance, Comedy, Military, Sci-Fi",1
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,TV,Original,6.94,"Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen",13
3318,Kimi ga Nozomu Eien: Next Season,OVA,Visual novel,7.02,"Drama, Romance",4
16347,Usavich V,TV,Original,6.52,Comedy,13
142,Kamikaze Kaitou Jeanne,TV,Manga,7.52,"Adventure, Comedy, Demons, Drama, Fantasy, Magic, Mystery, Romance, Shoujo",44
21869,Tarepanda,OVA,Unknown,5.35,Music,1
17353,Tenpou Suikoden Neo,TV,Unknown,4.97,Historical,5
3614,Yakushiji Ryouko no Kaiki Jikenbo,TV,Light novel,7.16,"Mystery, Police, Supernatural",13
3820,Space Station No.9,Music,Music,5.86,"Sci-Fi, Music, Space",1
34815,Ningyohime,Movie,Book,5.27,"Kids, Fantasy",1
2181,TANK S.W.A.T. 01,OVA,Unknown,5.08,"Police, Mecha",1
37254,Last Period: Owarinaki Rasen no Monogatari,TV,Game,5.99,"Action, Adventure, Comedy, Fantasy, Magic",12
35389,Inaba no Kuni no Usagi-san,Movie,Original,5.41,Adventure,1
16662,Kaze Tachinu,Movie,Manga,8.2,"Drama, Historical, Romance",1
9650,Dream C Club Pure Songs Clips,Music,Unknown,5.51,Music,2
34973,Love Live! Sunshine!! 2nd Season,TV,Original,7.78,"Music, School, Slice of Life",13
2946,Angel Core: Tenshi-tachi no Sumika,OVA,Visual novel,5.66,"Action, Mecha, Hentai, Military, Historical",2
3394,Kimagure Orange☆Road: Shounen Jump Special,OVA,Manga,6.71,"Romance, Drama, Shounen",1
13679,Tottoko Hamtarou Hai!,TV,Unknown,6.69,"Kids, Adventure",77
3060,Dallos,OVA,Original,6.04,"Action, Mecha, Sci-Fi",4
33221,Mobile Suit Gundam Thunderbolt: December Sky,Movie,Manga,7.95,"Action, Military, Sci-Fi, Space, Drama, Mecha",1
3676,Machine Robo: Cronos no Dai Gyakushuu,TV,Original,6.45,"Action, Sci-Fi, Space, Mecha",47
33710,Run & Roll,Movie,Original,4.56,Dementia,1
3309,Mozu no Nie,OVA,Visual novel,5.3,"Hentai, Historical, Mystery",1
25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,Special,Original,5.29,Fantasy,1
6030,Needless,TV,Manga,7.38,"Action, Comedy, Ecchi, Sci-Fi, Super Power",24
4134,"Naruto Shippuuden: Shippuu! ""Konoha Gakuen"" Den",Special,Unknown,7.26,Comedy,1
369,Boogiepop wa Warawanai: Boogiepop Phantom,TV,Light novel,7.21,"Psychological, Supernatural, Dementia, Mystery, Horror, Drama",12
7960,Pachislo Kizoku Gin,TV,Unknown,6.13,"Action, Game",23
14125,Otogi no Kuni no Birthday,Music,Music,4.86,"Kids, Music",1
16436,Tenshi no Drop,Special,Web manga,3.69,"Comedy, Ecchi, Shounen",1
37098,Xiong Chumo Zhi: Nianhuo,Special,Original,2.44,"Adventure, Comedy, Kids",1
28035,Kitsune no Home Run Ou,Movie,Original,5.2,"Kids, Sports",1
6209,Macross 7 Plus,Special,Original,6.91,"Mecha, Music, Slice of Life",11
1690,Bokurano,TV,Manga,7.75,"Sci-Fi, Psychological, Drama, Mecha",24
28517,Ikenai Koto The Animation,OVA,Manga,6.2,Hentai,1
10549,Precure All Stars GoGo Dream Live!,Special,Original,6.96,"Action, Fantasy, Magic, Shoujo",1
30235,Kochira Tamago Outou Negaimasu,OVA,Unknown,4.59,"Comedy, School",1
5751,Tennis no Ouji-sama: Another Story - Kako to Mirai no Message,OVA,Unknown,7.78,"Comedy, Sports, School, Shounen",4
3101,F-Zero: Falcon Densetsu,TV,Game,6.45,"Action, Sci-Fi, Adventure, Cars, Sports, Mecha, Shounen",51
4531,Dark Cat,OVA,Manga,3.65,"Action, Super Power, Supernatural, Demons, Horror",1
2341,Choujin Densetsu Urotsukidouji,OVA,Unknown,6.22,"Action, Demons, Drama, Hentai",3
1472,City Hunter 3,TV,Manga,7.93,"Action, Comedy, Mystery, Shounen",13
380,Fushigi Yuugi OVA,OVA,Manga,7.25,"Adventure, Fantasy, Romance, Comedy, Historical, Shoujo",3
15059,Initial D Fifth Stage,TV,Manga,8.15,"Action, Cars, Sports, Drama, Seinen",14
3038,Senya Ichiya Monogatari,Movie,Original,6.08,"Fantasy, Hentai",1
29597,Hana,Movie,Unknown,4.64,Comedy,1
2690,Urban Square: Kouhaku no Tsuigeki,OVA,Original,6.16,"Action, Mystery, Seinen",1
32267,Kowaremono: Risa The Animation,OVA,Manga,6.54,Hentai,1
22385,a_caFe,Music,Original,4.6,"Fantasy, Music",1
5475,Time Bokan 2000: Kaitou Kiramekiman,TV,Unknown,6.16,"Action, Adventure, Comedy, Mecha, Sci-Fi",26
6579,Chikyuu Bouei Kazoku Special,Special,Original,6.41,"Action, Game, Drama",1
37515,Made in Abyss Movie 2: Hourou suru Tasogare,Movie,Web manga,0,"Adventure, Fantasy, Drama, Mystery, Sci-Fi",1
32151,Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear,Special,Original,7.01,"Sci-Fi, Music, Slice of Life, Comedy",4
11275,Akadou Suzunosuke,TV,Unknown,5.88,"Adventure, Historical",52
3532,Shino-sensei no Yuuwaku Jugyou,OVA,Visual novel,6.06,Hentai,1
1754,Di Gi Charat Summer Special 2000,Special,Unknown,6.62,Comedy,4
33964,91 Days Recap,Special,Original,6.37,"Action, Historical, Drama",1
30176,Kujira,Movie,Original,5.21,Adventure,1
1150,Legend of Crystania OVA,OVA,Unknown,6.08,"Action, Adventure, Fantasy, Magic, Supernatural",3
9566,Umi kara no Shisha,Movie,Unknown,6.27,"Action, Mecha, Super Power, Sci-Fi",1
3639,Princess Road: Bara to Dokuro no Monshou,OVA,Unknown,5.42,Hentai,1
63,DearS,TV,Manga,6.74,"Sci-Fi, Harem, Comedy, Romance, Ecchi",12
1597,Panyo Panyo Di Gi Charat,TV,Unknown,6.82,Comedy,48
32627,Shaka no Shougai,Movie,Other,7,Historical,1
17491,Garden,OVA,Manga,6.69,Hentai,2
2303,Mobile Suit SD Gundam Mk II,OVA,Unknown,6.43,"Mecha, Parody, Sci-Fi",3
11017,Battle Spirits: Heroes,TV,Card game,6.57,"Game, Sci-Fi",50
25599,Vampiyan Kids Promotion,Special,Original,4.05,"Comedy, Fantasy, Kids",1
18029,Hello Kitty no Suteki na Kyoudai,OVA,Unknown,6.5,"Fantasy, Kids",1
2706,Bakusou Kyoudai Let&#039;s & Go WGP,TV,Manga,7.06,"Cars, Sports, Shounen",51
32828,Amaama to Inazuma,TV,Manga,7.57,"Comedy, Seinen, Slice of Life",12
31964,Boku no Hero Academia,TV,Manga,8.44,"Action, Comedy, School, Shounen, Super Power",13
6794,Kurokami: Tora to Tsubasa,Special,Manga,6.96,"Action, Super Power, Martial Arts",1
5675,Basquash!,TV,Original,7.33,"Sports, Mecha, Shounen",26
30027,Meisaku World,TV,Unknown,5.86,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",39
13851,To LOVE-Ru Darkness OVA,OVA,Manga,7.75,"Sci-Fi, Harem, Comedy, Romance, Ecchi, School, Shounen",6
1638,Peter Pan no Bouken,TV,Unknown,6.89,"Adventure, Fantasy",41
2799,Hello! Sandybell,TV,Original,7.12,"Adventure, Romance, Shoujo",47
31048,Burenai Ai de,Music,Unknown,6.63,Music,1
28885,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV): Heroine Kentei,ONA,Unknown,4.58,"Fantasy, Comedy",11
31851,Dog Days&#039;&#039;: Limone Resort Tenbou Onsen!,Special,Original,6.74,"Ecchi, Fantasy, Magic",1
14829,Fate/kaleid liner Prisma☆Illya,TV,Manga,7.24,"Action, Comedy, Magic, Fantasy",10
33119,Tokyogurashi!,ONA,Visual novel,4.71,"Music, Parody",1
13731,Eureka Seven: New Order,Special,Original,6.72,"Adventure, Drama, Mecha, Romance, Sci-Fi",1
34924,Nenbutsu Monogatari,OVA,Other,6.25,Historical,7
14893,"Dakara Boku wa, H ga Dekinai. OVA",OVA,Light novel,6.85,"Comedy, Romance, Ecchi",1
2062,Gall Force 3: Stardust War,OVA,Original,6.53,"Action, Military, Sci-Fi, Space",1
36494,Mekakucity Records,Music,Music,7.69,"Music, Psychological, Sci-Fi",3
9947,Lan Mao,TV,Original,5.69,"Adventure, Comedy",0
32821,Xiong Chumo Zhi: Dongri Le Fantian,TV,Original,4.14,"Comedy, Kids",52
30942,Ojarumaru: Chitchai Mono no Ookina Chikara,OVA,Unknown,5.67,"Kids, Historical",1
5032,Cobra The Animation,TV,Manga,7.16,"Action, Adventure, Space, Sci-Fi",13
3786,Evangelion: 3.0+1.0,Movie,Original,0,"Action, Mecha, Sci-Fi",1
4382,Suzumiya Haruhi no Yuuutsu (2009),TV,Light novel,7.27,"Sci-Fi, Slice of Life, Mystery, Comedy, Parody, Romance, School",14
28207,Ketsuekigata-kun! 2,TV,Web manga,6.63,Comedy,12
5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,Special,Unknown,7.39,"Comedy, Ecchi, Fantasy, Harem, Magic",1
30289,Dededen,Special,Original,5.93,Slice of Life,5
10715,Towa no Quon 4: Guren no Shoushin,Movie,Original,7.71,"Action, Super Power, Supernatural",1
2243,Karasu Tengu Kabuto,TV,Unknown,6.75,"Action, Adventure, Historical, Drama",39
11469,BaBuKa: Gokudou no Tsuma,OVA,Original,5.75,Hentai,2
34519,Mobile Suit Gakuen: G-Reco Koushien,Special,Original,5.42,"Comedy, Parody, Sports, Mecha",9
23407,Toki: Kono Hoshi no Mirai wo Mitsumete,Special,Unknown,5.9,"Historical, Drama",2
32142,Takemoto Denki x Peeping Life,ONA,Original,4.15,"Comedy, Slice of Life",1
32238,"Watashi wa, Kairaku Izonshou",OVA,Manga,6.23,Hentai,2
29822,Channel 5.5 2nd Season,ONA,Unknown,5.36,"Parody, Comedy",4
271,Gad Guard,TV,Original,6.77,"Sci-Fi, Adventure, Mecha, Shounen",26
9526,Wolf Guy,OVA,Unknown,5.56,"Action, Military, Sci-Fi",6
8287,SD Gundam Sangokuden Brave Battle Warriors,TV,Original,6.46,"Action, Mecha, Historical",51
27629,Tantei Kageki Milky Holmes TD,TV,Card game,6.45,"Comedy, Mystery, Super Power",12
4387,UFO Robo Grendizer tai Great Mazinger,Movie,Unknown,6.56,"Mecha, Sci-Fi",1
2120,Captain Tsubasa: Asu ni Mukatte Hashire!,Movie,Unknown,6.86,"Action, Sports, Shounen",1
31919,PriPara Movie: Mi~nna no Akogare♪ Let&#039;s Go☆Prix Paris,Movie,Game,7.16,"Music, Slice of Life, School, Shoujo",1
2362,Run=Dim,TV,Unknown,5.13,"Action, Mecha, Sci-Fi",13
4282,Kara no Kyoukai 5: Mujun Rasen,Movie,Light novel,8.63,"Action, Mystery, Supernatural, Drama, Romance, Thriller",1
6068,Sensei no Ojikan: Doki Doki School Hours OVA,OVA,4-koma manga,6.67,"Comedy, School",7
22591,Patalliro Saiyuuki! Special,Special,Unknown,6.3,"Adventure, Comedy, Fantasy, Shoujo, Shounen Ai",1
14189,Tasogare Otome x Amnesia: Taima Otome,Special,Manga,7.56,"Horror, Mystery, Romance, School, Shounen, Supernatural",1
32215,High School DxD BorN: Yomigaeranai Fushichou,OVA,Light novel,7.64,"Action, Ecchi, Comedy, Harem, Romance, Demons, School",1
36761,Osomatsu-san Short Film Series 2nd Season,Special,Manga,5.65,"Comedy, Parody",4
34776,Eureka Seven AO Final Episode: One More Time - Lord Don&#039;t Slow Me Down,ONA,Manga,6.72,"Action, Adventure, Drama, Mecha, Sci-Fi",5
1115,Handsome Girl,OVA,Manga,5.85,"Romance, Shoujo",1
28283,Sengoku Musou,TV,Game,6.65,"Action, Historical, Samurai",12
884,Shin Angyo Onshi,Movie,Manga,6.95,"Action, Fantasy",1
5661,Umi no Momotarou,Movie,Original,4.72,Samurai,1
3425,Meiken Lassie,TV,Unknown,6.86,"Adventure, Slice of Life, Kids",26
33572,Idol Memories,TV,Original,5.35,Music,12
33338,One Piece: Heart of Gold,Special,Manga,7.66,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",1
11445,UFO Princess Valkyrie: Recap,Special,Manga,6.4,"Comedy, Romance, Sci-Fi",1
10418,Deadman Wonderland: Akai Knife Tsukai,OVA,Manga,7.08,"Action, Sci-Fi, Horror",1
37097,Xiong Chumo Zhi: Guonian,Special,Original,3,"Adventure, Comedy, Kids",1
31859,Hai to Gensou no Grimgar,TV,Light novel,7.83,"Action, Adventure, Drama, Fantasy",12
2209,V.G.Neo The Animation,OVA,Visual novel,5.83,"Action, Martial Arts, Hentai",3
17245,Christmas,Music,Unknown,5.58,"Music, Supernatural",1
4355,Tsuukin Kairaku: Chikan de Go!!,OVA,Visual novel,5.85,Hentai,2
14753,Hori-san to Miyamura-kun,OVA,Web manga,7.41,"Comedy, Romance, School, Shounen",3
